Speaker: Simeon
  Tier Type: po, Annotations Count: 1351
    Time Stamp: ("'ts1131'", "'ts1132'"), Annotation: dos pastos
    Time Stamp: ("'ts1133'", "'ts1134'"), Annotation: en dos partes
    Time Stamp: ("'ts1135'", "'ts1136'"), Annotation: ashilona
    Time Stamp: ("'ts1137'", "'ts1138'"), Annotation: esteeeeeeeeee
    Time Stamp: ("'ts1139'", "'ts1140'"), Annotation: como esssssss
    Time Stamp: ("'ts1141'", "'ts1142'"), Annotation: se van al Oriente
    Time Stamp: ("'ts1143'", "'ts1144'"), Annotation: ashidona
    Time Stamp: ("'ts1145'", "'ts1146'"), Annotation: Puyu Napo
    Time Stamp: ("'ts1147'", "'ts1148'"), Annotation: ishkay llagta
    Time Stamp: ("'ts1150'", "'ts1152'"), Annotation: ishkay
    Time Stamp: ("'ts1153'", "'ts1154'"), Annotation: dos Pastossssss
    Time Stamp: ("'ts1155'", "'ts1156'"), Annotation: es
    Time Stamp: ("'ts1157'", "'ts1158'"), Annotation: ishkay
    Time Stamp: ("'ts1159'", "'ts1160'"), Annotation: dos
    Time Stamp: ("'ts1161'", "'ts1162'"), Annotation: dos pastos
    Time Stamp: ("'ts1165'", "'ts1166'"), Annotation: asi es
    Time Stamp: ("'ts1175'", "'ts1176'"), Annotation: todo lo que
    Time Stamp: ("'ts1177'", "'ts1178'"), Annotation: quiera
    Time Stamp: ("'ts1179'", "'ts1180'"), Annotation: yachan
    Time Stamp: ("'ts1184'", "'ts1186'"), Annotation: kichua
    Time Stamp: ("'ts1187'", "'ts1188'"), Annotation: tuky
    Time Stamp: ("'ts1189'", "'ts1190'"), Annotation: gindi yachan
    Time Stamp: ("'ts1191'", "'ts1192'"), Annotation: solooo
    Time Stamp: ("'ts1193'", "'ts1194'"), Annotation: (...........)
    Time Stamp: ("'ts1195'", "'ts1196'"), Annotation: hablas
    Time Stamp: ("'ts1197'", "'ts1198'"), Annotation: este
    Time Stamp: ("'ts1199'", "'ts1200'"), Annotation: rriman
    Time Stamp: ("'ts1201'", "'ts1202'"), Annotation: kichua rriman
    Time Stamp: ("'ts1204'", "'ts1206'"), Annotation: tuki
    Time Stamp: ("'ts1207'", "'ts1208'"), Annotation: tuki
    Time Stamp: ("'ts1209'", "'ts1210'"), Annotation: ginti
    Time Stamp: ("'ts1213'", "'ts1215'"), Annotation: si
    Time Stamp: ("'ts1219'", "'ts1220'"), Annotation: si
    Time Stamp: ("'ts1223'", "'ts1224'"), Annotation: ari
    Time Stamp: ("'ts1225'", "'ts1226'"), Annotation: ari
    Time Stamp: ("'ts1227'", "'ts1228'"), Annotation: tio
    Time Stamp: ("'ts1229'", "'ts1231'"), Annotation: ninga shamunchik
    Time Stamp: ("'ts1235'", "'ts1236'"), Annotation: ari, compadre
    Time Stamp: ("'ts1238'", "'ts1240'"), Annotation: ishki
    Time Stamp: ("'ts1241'", "'ts1242'"), Annotation: a ver
    Time Stamp: ("'ts1248'", "'ts1250'"), Annotation: ari, compadre
    Time Stamp: ("'ts1255'", "'ts1257'"), Annotation: (asin)
    Time Stamp: ("'ts1266'", "'ts1268'"), Annotation: Otavalo
    Time Stamp: ("'ts1273'", "'ts1274'"), Annotation: aaaaaaaaa
    Time Stamp: ("'ts1275'", "'ts1276'"), Annotation: ari
    Time Stamp: ("'ts1277'", "'ts1278'"), Annotation: compadre
    Time Stamp: ("'ts1279'", "'ts1280'"), Annotation: Otavalo
    Time Stamp: ("'ts1281'", "'ts1282'"), Annotation: imash
    Time Stamp: ("'ts1283'", "'ts1284'"), Annotation: compadre
    Time Stamp: ("'ts1285'", "'ts1286'"), Annotation: ashka bueno kan
    Time Stamp: ("'ts1287'", "'ts1288'"), Annotation: ashta bueno
    Time Stamp: ("'ts1289'", "'ts1290'"), Annotation: ashka
    Time Stamp: ("'ts1291'", "'ts1292'"), Annotation: ufiashun
    Time Stamp: ("'ts1293'", "'ts1294'"), Annotation: borrachan
    Time Stamp: ("'ts1295'", "'ts1296'"), Annotation: ala
    Time Stamp: ("'ts1297'", "'ts1298'"), Annotation: aaaaalaja
    Time Stamp: ("'ts1299'", "'ts1300'"), Annotation: compadre
    Time Stamp: ("'ts1301'", "'ts1302'"), Annotation: nin
    Time Stamp: ("'ts1303'", "'ts1304'"), Annotation: kunantsi
    Time Stamp: ("'ts1305'", "'ts1306'"), Annotation: ufiarin
    Time Stamp: ("'ts1307'", "'ts1308'"), Annotation: kuna ufiari
    Time Stamp: ("'ts1309'", "'ts1310'"), Annotation: vamos tomando
    Time Stamp: ("'ts1314'", "'ts1317'"), Annotation: bueno
    Time Stamp: ("'ts1337'", "'ts1338'"), Annotation: si los de
    Time Stamp: ("'ts1340'", "'ts1342'"), Annotation: tiene ot
    Time Stamp: ("'ts1343'", "'ts1344'"), Annotation: diferente son
    Time Stamp: ("'ts1345'", "'ts1346'"), Annotation: claro que
    Time Stamp: ("'ts1347'", "'ts1348'"), Annotation: parece
    Time Stamp: ("'ts1349'", "'ts1350'"), Annotation: que son
    Time Stamp: ("'ts1351'", "'ts1352'"), Annotation: los mismos
    Time Stamp: ("'ts1353'", "'ts1354'"), Annotation: pero son
    Time Stamp: ("'ts1355'", "'ts1357'"), Annotation: diferente
    Time Stamp: ("'ts1386'", "'ts1388'"), Annotation: ashku
    Time Stamp: ("'ts1389'", "'ts1390'"), Annotation: o alku
    Time Stamp: ("'ts1417'", "'ts1418'"), Annotation: te gusta decir
    Time Stamp: ("'ts1419'", "'ts1420'"), Annotation: alku
    Time Stamp: ("'ts1421'", "'ts1422'"), Annotation: oo
    Time Stamp: ("'ts1423'", "'ts1424'"), Annotation: ashku
    Time Stamp: ("'ts1425'", "'ts1426'"), Annotation: dice
    Time Stamp: ("'ts1429'", "'ts1430'"), Annotation: le gusta decir
    Time Stamp: ("'ts1431'", "'ts1432'"), Annotation: ashku
    Time Stamp: ("'ts1441'", "'ts1442'"), Annotation: kushki
    Time Stamp: ("'ts1447'", "'ts1448'"), Annotation: quel tay
    Time Stamp: ("'ts1449'", "'ts1450'"), Annotation: que te gusta decirr
    Time Stamp: ("'ts1451'", "'ts1452'"), Annotation: kushki
    Time Stamp: ("'ts1453'", "'ts1454'"), Annotation: ooooo
    Time Stamp: ("'ts1455'", "'ts1456'"), Annotation: kulkie
    Time Stamp: ("'ts1457'", "'ts1458'"), Annotation: dice
    Time Stamp: ("'ts1459'", "'ts1460'"), Annotation: kulki
    Time Stamp: ("'ts1461'", "'ts1462'"), Annotation: gustan
    Time Stamp: ("'ts1497'", "'ts1498'"), Annotation: alpa kuy
    Time Stamp: ("'ts1499'", "'ts1500'"), Annotation: na
    Time Stamp: ("'ts1501'", "'ts1502'"), Annotation: ama
    Time Stamp: ("'ts1503'", "'ts1504'"), Annotation: rriman
    Time Stamp: ("'ts1505'", "'ts1506'"), Annotation: Otavalo cuenta
    Time Stamp: ("'ts1509'", "'ts1510'"), Annotation: yo
    Time Stamp: ("'ts1511'", "'ts1512'"), Annotation: yo estoy hablando
    Time Stamp: ("'ts1513'", "'ts1514'"), Annotation: noo
    Time Stamp: ("'ts1515'", "'ts1516'"), Annotation: a Oatavalo
    Time Stamp: ("'ts1517'", "'ts1518'"), Annotation: pos deci
    Time Stamp: ("'ts1519'", "'ts1520'"), Annotation: si no
    Time Stamp: ("'ts1521'", "'ts1522'"), Annotation: casi al Oriente
    Time Stamp: ("'ts1530'", "'ts1532'"), Annotation: si
    Time Stamp: ("'ts1533'", "'ts1534'"), Annotation: no cierto
    Time Stamp: ("'ts1535'", "'ts1536'"), Annotation: los Orientanos
    Time Stamp: ("'ts1537'", "'ts1538'"), Annotation: dicen
    Time Stamp: ("'ts1539'", "'ts1540'"), Annotation: alku
    Time Stamp: ("'ts1545'", "'ts1546'"), Annotation: yyyy
    Time Stamp: ("'ts1547'", "'ts1548'"), Annotation: looo
    Time Stamp: ("'ts1549'", "'ts1550'"), Annotation: de aqui
    Time Stamp: ("'ts1551'", "'ts1552'"), Annotation: de
    Time Stamp: ("'ts1553'", "'ts1554'"), Annotation: Otavalo
    Time Stamp: ("'ts1555'", "'ts1556'"), Annotation: dicen
    Time Stamp: ("'ts1557'", "'ts1558'"), Annotation: ashku
    Time Stamp: ("'ts1565'", "'ts1566'"), Annotation: guarmy
    Time Stamp: ("'ts1567'", "'ts1568'"), Annotation: aaa
    Time Stamp: ("'ts1569'", "'ts1570'"), Annotation: aaa
    Time Stamp: ("'ts1571'", "'ts1572'"), Annotation: alku
    Time Stamp: ("'ts1573'", "'ts1575'"), Annotation: decia
    Time Stamp: ("'ts1576'", "'ts1579'"), Annotation: alku
    Time Stamp: ("'ts1583'", "'ts1584'"), Annotation: como la
    Time Stamp: ("'ts1585'", "'ts1586'"), Annotation: el
    Time Stamp: ("'ts1587'", "'ts1588'"), Annotation: la, la
    Time Stamp: ("'ts1607'", "'ts1608'"), Annotation: haaa
    Time Stamp: ("'ts1622'", "'ts1624'"), Annotation: ya
    Time Stamp: ("'ts1631'", "'ts1632'"), Annotation: arcoiris
    Time Stamp: ("'ts1633'", "'ts1634'"), Annotation: dice
    Time Stamp: ("'ts1635'", "'ts1636'"), Annotation: kuiche
    Time Stamp: ("'ts1639'", "'ts1641'"), Annotation: kuiche
    Time Stamp: ("'ts1664'", "'ts1666'"), Annotation: ammmmmm
    Time Stamp: ("'ts1667'", "'ts1668'"), Annotation: eseeeeeeeee
    Time Stamp: ("'ts1669'", "'ts1670'"), Annotation: esteeee
    Time Stamp: ("'ts1681'", "'ts1682'"), Annotation: haaa
    Time Stamp: ("'ts1683'", "'ts1684'"), Annotation: al arbol
    Time Stamp: ("'ts1685'", "'ts1686'"), Annotation: ese
    Time Stamp: ("'ts1687'", "'ts1688'"), Annotation: como
    Time Stamp: ("'ts1689'", "'ts1690'"), Annotation: dice al arbol
    Time Stamp: ("'ts1697'", "'ts1698'"), Annotation: na
    Time Stamp: ("'ts1699'", "'ts1700'"), Annotation: mana
    Time Stamp: ("'ts1707'", "'ts1708'"), Annotation: arbol
    Time Stamp: ("'ts1709'", "'ts1710'"), Annotation: shug kuti
    Time Stamp: ("'ts1711'", "'ts1712'"), Annotation: jatun
    Time Stamp: ("'ts1715'", "'ts1716'"), Annotation: jatunnnnnnn
    Time Stamp: ("'ts1717'", "'ts1718'"), Annotation: arbol
    Time Stamp: ("'ts1719'", "'ts1720'"), Annotation: semejante
    Time Stamp: ("'ts1721'", "'ts1722'"), Annotation: arbol
    Time Stamp: ("'ts1723'", "'ts1724'"), Annotation: amo cuenta
    Time Stamp: ("'ts1725'", "'ts1727'"), Annotation: alto
    Time Stamp: ("'ts1729'", "'ts1731'"), Annotation: None
    Time Stamp: ("'ts1739'", "'ts1740'"), Annotation: no, eso aqui no
    Time Stamp: ("'ts1741'", "'ts1743'"), Annotation: entiendo
    Time Stamp: ("'ts1749'", "'ts1750'"), Annotation: na
    Time Stamp: ("'ts1757'", "'ts1758'"), Annotation: kullu
    Time Stamp: ("'ts1766'", "'ts1768'"), Annotation: ha no conozco
    Time Stamp: ("'ts1769'", "'ts1770'"), Annotation: no conozco
    Time Stamp: ("'ts1773'", "'ts1774'"), Annotation: eeeee
    Time Stamp: ("'ts1775'", "'ts1776'"), Annotation: kullu
    Time Stamp: ("'ts1777'", "'ts1778'"), Annotation: decimos a un gusanito
    Time Stamp: ("'ts1779'", "'ts1780'"), Annotation: ese kullo
    Time Stamp: ("'ts1783'", "'ts1784'"), Annotation: que ri
    Time Stamp: ("'ts1785'", "'ts1786'"), Annotation: que le decimos
    Time Stamp: ("'ts1787'", "'ts1788'"), Annotation: kuzo
    Time Stamp: ("'ts1789'", "'ts1790'"), Annotation: ese es un animalito
    Time Stamp: ("'ts1791'", "'ts1792'"), Annotation: del
    Time Stamp: ("'ts1793'", "'ts1794'"), Annotation: de
    Time Stamp: ("'ts1795'", "'ts1796'"), Annotation: ti
    Time Stamp: ("'ts1797'", "'ts1798'"), Annotation: de tierra
    Time Stamp: ("'ts1801'", "'ts1802'"), Annotation: si
    Time Stamp: ("'ts1813'", "'ts1814'"), Annotation: aaaaaaaaaa
    Time Stamp: ("'ts1815'", "'ts1816'"), Annotation: ordeñar vacas
    Time Stamp: ("'ts1817'", "'ts1818'"), Annotation: como es
    Time Stamp: ("'ts1819'", "'ts1820'"), Annotation: harrto estado olvidando
    Time Stamp: ("'ts1827'", "'ts1829'"), Annotation: aaaaaaa
    Time Stamp: ("'ts1847'", "'ts1848'"), Annotation: chico
    Time Stamp: ("'ts1849'", "'ts1850'"), Annotation: chuco
    Time Stamp: ("'ts1851'", "'ts1852'"), Annotation: vaca
    Time Stamp: ("'ts1853'", "'ts1854'"), Annotation: japin
    Time Stamp: ("'ts1857'", "'ts1858'"), Annotation: japin
    Time Stamp: ("'ts1859'", "'ts1860'"), Annotation: este
    Time Stamp: ("'ts1861'", "'ts1862'"), Annotation: chuco de vaca
    Time Stamp: ("'ts1863'", "'ts1864'"), Annotation: japin
    Time Stamp: ("'ts1865'", "'ts1866'"), Annotation: decia
    Time Stamp: ("'ts1867'", "'ts1868'"), Annotation: yo estoy cogiendo
    Time Stamp: ("'ts1877'", "'ts1878'"), Annotation: japin
    Time Stamp: ("'ts1879'", "'ts1880'"), Annotation: si
    Time Stamp: ("'ts1885'", "'ts1886'"), Annotation: japin
    Time Stamp: ("'ts1887'", "'ts1888'"), Annotation: ordeñashun
    Time Stamp: ("'ts1901'", "'ts1902'"), Annotation: mande
    Time Stamp: ("'ts1911'", "'ts1912'"), Annotation: tulpa
    Time Stamp: ("'ts1913'", "'ts1914'"), Annotation: ima nin
    Time Stamp: ("'ts1915'", "'ts1916'"), Annotation: tulpa
    Time Stamp: ("'ts1917'", "'ts1918'"), Annotation: olla shayarishun
    Time Stamp: ("'ts1925'", "'ts1927'"), Annotation: esteeee
    Time Stamp: ("'ts1935'", "'ts1936'"), Annotation: humo
    Time Stamp: ("'ts1937'", "'ts1938'"), Annotation: humo
    Time Stamp: ("'ts1939'", "'ts1940'"), Annotation: ñuka guasi
    Time Stamp: ("'ts1941'", "'ts1942'"), Annotation: fuezte
    Time Stamp: ("'ts1943'", "'ts1944'"), Annotation: humo
    Time Stamp: ("'ts1945'", "'ts1946'"), Annotation: esta dice
    Time Stamp: ("'ts1947'", "'ts1948'"), Annotation: fuerrte humo
    Time Stamp: ("'ts1949'", "'ts1950'"), Annotation: esta dice
    Time Stamp: ("'ts1951'", "'ts1952'"), Annotation: pero  en kechua
    Time Stamp: ("'ts1953'", "'ts1954'"), Annotation: en kechua
    Time Stamp: ("'ts1955'", "'ts1956'"), Annotation: shug kuti humu
    Time Stamp: ("'ts1958'", "'ts1960'"), Annotation: ñuka guasi
    Time Stamp: ("'ts1969'", "'ts1970'"), Annotation: kushki
    Time Stamp: ("'ts1971'", "'ts1972'"), Annotation: plata
    Time Stamp: ("'ts1975'", "'ts1976'"), Annotation: haaaaa
    Time Stamp: ("'ts1977'", "'ts1978'"), Annotation: kushi
    Time Stamp: ("'ts1985'", "'ts1986'"), Annotation: naaa
    Time Stamp: ("'ts1991'", "'ts1992'"), Annotation: no, no
    Time Stamp: ("'ts1995'", "'ts1996'"), Annotation: en distintas parrtes
    Time Stamp: ("'ts1997'", "'ts1998'"), Annotation: a de ver algo
    Time Stamp: ("'ts1999'", "'ts2000'"), Annotation: de ese material
    Time Stamp: ("'ts2001'", "'ts2002'"), Annotation: que llaman el nombre
    Time Stamp: ("'ts2003'", "'ts2004'"), Annotation: pero por esos
    Time Stamp: ("'ts2005'", "'ts2006'"), Annotation: sectores como es
    Time Stamp: ("'ts2007'", "'ts2008'"), Annotation: Sierra
    Time Stamp: ("'ts2011'", "'ts2012'"), Annotation: no se da
    Time Stamp: ("'ts2025'", "'ts2027'"), Annotation: aaaaaaa
    Time Stamp: ("'ts2035'", "'ts2036'"), Annotation: haaa
    Time Stamp: ("'ts2037'", "'ts2039'"), Annotation: tulpa
    Time Stamp: ("'ts2057'", "'ts2058'"), Annotation: no
    Time Stamp: ("'ts2059'", "'ts2060'"), Annotation: esto
    Time Stamp: ("'ts2061'", "'ts2062'"), Annotation: se llama
    Time Stamp: ("'ts2063'", "'ts2064'"), Annotation: esto
    Time Stamp: ("'ts2065'", "'ts2066'"), Annotation: deciannnnn
    Time Stamp: ("'ts2067'", "'ts2068'"), Annotation: como eraaaa
    Time Stamp: ("'ts2069'", "'ts2070'"), Annotation: antes
    Time Stamp: ("'ts2071'", "'ts2072'"), Annotation: salian
    Time Stamp: ("'ts2073'", "'ts2074'"), Annotation: de humos
    Time Stamp: ("'ts2075'", "'ts2076'"), Annotation: sentaban
    Time Stamp: ("'ts2077'", "'ts2078'"), Annotation: en los
    Time Stamp: ("'ts2079'", "'ts2080'"), Annotation: pogyos
    Time Stamp: ("'ts2083'", "'ts2084'"), Annotation: sentaban
    Time Stamp: ("'ts2085'", "'ts2086'"), Annotation: como
    Time Stamp: ("'ts2087'", "'ts2088'"), Annotation: polvo
    Time Stamp: ("'ts2089'", "'ts2090'"), Annotation: eso se llamabaaaaaaaaaa
    Time Stamp: ("'ts2091'", "'ts2092'"), Annotation: como era
    Time Stamp: ("'ts2093'", "'ts2094'"), Annotation: me olvidado
    Time Stamp: ("'ts2101'", "'ts2102'"), Annotation: jollin
    Time Stamp: ("'ts2103'", "'ts2104'"), Annotation: decia
    Time Stamp: ("'ts2107'", "'ts2108'"), Annotation: jullen
    Time Stamp: ("'ts2109'", "'ts2110'"), Annotation: eso de
    Time Stamp: ("'ts2111'", "'ts2112'"), Annotation: humo
    Time Stamp: ("'ts2115'", "'ts2116'"), Annotation: jullen
    Time Stamp: ("'ts2137'", "'ts2138'"), Annotation: ñuka tio
    Time Stamp: ("'ts2147'", "'ts2148'"), Annotation: esteeeeee
    Time Stamp: ("'ts2159'", "'ts2160'"), Annotation: mana
    Time Stamp: ("'ts2165'", "'ts2166'"), Annotation: este
    Time Stamp: ("'ts2167'", "'ts2168'"), Annotation: dicen solo
    Time Stamp: ("'ts2169'", "'ts2172'"), Annotation: polvo de tierra
    Time Stamp: ("'ts2173'", "'ts2176'"), Annotation: dicen
    Time Stamp: ("'ts2177'", "'ts2178'"), Annotation: polvo de tierra
    Time Stamp: ("'ts2185'", "'ts2186'"), Annotation: rrumy
    Time Stamp: ("'ts2191'", "'ts2192'"), Annotation: piedra
    Time Stamp: ("'ts2194'", "'ts2195'"), Annotation: si
    Time Stamp: ("'ts2203'", "'ts2204'"), Annotation: faccha
    Time Stamp: ("'ts2205'", "'ts2206'"), Annotation: dice que esta
    Time Stamp: ("'ts2207'", "'ts2208'"), Annotation: cayendo
    Time Stamp: ("'ts2209'", "'ts2210'"), Annotation: sonando el agua
    Time Stamp: ("'ts2211'", "'ts2212'"), Annotation: para abajo
    Time Stamp: ("'ts2213'", "'ts2214'"), Annotation: faccha
    Time Stamp: ("'ts2217'", "'ts2218'"), Annotation: faccha
    Time Stamp: ("'ts2225'", "'ts2226'"), Annotation: eeeeeeeee
    Time Stamp: ("'ts2243'", "'ts2244'"), Annotation: esteeeeee
    Time Stamp: ("'ts2245'", "'ts2246'"), Annotation: como dicen
    Time Stamp: ("'ts2247'", "'ts2248'"), Annotation: hoja de maiz
    Time Stamp: ("'ts2249'", "'ts2250'"), Annotation: no me acuerdo como se dice
    Time Stamp: ("'ts2251'", "'ts2252'"), Annotation: hoja de meiz
    Time Stamp: ("'ts2259'", "'ts2261'"), Annotation: no sabe
    Time Stamp: ("'ts2272'", "'ts2274'"), Annotation: sara
    Time Stamp: ("'ts2281'", "'ts2282'"), Annotation: sara panga
    Time Stamp: ("'ts2283'", "'ts2284'"), Annotation: ya que
    Time Stamp: ("'ts2285'", "'ts2286'"), Annotation: ya esta botado
    Time Stamp: ("'ts2287'", "'ts2288'"), Annotation: rrastrojo
    Time Stamp: ("'ts2293'", "'ts2294'"), Annotation: sara panga
    Time Stamp: ("'ts2307'", "'ts2308'"), Annotation: sara panga
    Time Stamp: ("'ts2309'", "'ts2311'"), Annotation: decimos
    Time Stamp: ("'ts2333'", "'ts2334'"), Annotation: este
    Time Stamp: ("'ts2335'", "'ts2336'"), Annotation: ñuka guasi
    Time Stamp: ("'ts2337'", "'ts2338'"), Annotation: ñuka guasiman
    Time Stamp: ("'ts2339'", "'ts2340'"), Annotation: rricuy
    Time Stamp: ("'ts2341'", "'ts2342'"), Annotation: utsa
    Time Stamp: ("'ts2343'", "'ts2344'"), Annotation: barre casa
    Time Stamp: ("'ts2347'", "'ts2348'"), Annotation: padisi
    Time Stamp: ("'ts2349'", "'ts2351'"), Annotation: ari
    Time Stamp: ("'ts2357'", "'ts2358'"), Annotation: esteee
    Time Stamp: ("'ts2359'", "'ts2360'"), Annotation: shamu
    Time Stamp: ("'ts2361'", "'ts2362'"), Annotation: llama
    Time Stamp: ("'ts2363'", "'ts2364'"), Annotation: como llama
    Time Stamp: ("'ts2365'", "'ts2366'"), Annotation: en
    Time Stamp: ("'ts2367'", "'ts2368'"), Annotation: quechua
    Time Stamp: ("'ts2369'", "'ts2370'"), Annotation: la escoba
    Time Stamp: ("'ts2373'", "'ts2375'"), Annotation: fichana
    Time Stamp: ("'ts2379'", "'ts2380'"), Annotation: fichana japi
    Time Stamp: ("'ts2383'", "'ts2384'"), Annotation: parrte barrer
    Time Stamp: ("'ts2401'", "'ts2403'"), Annotation: (asin)
    Time Stamp: ("'ts2408'", "'ts2410'"), Annotation: real
    Time Stamp: ("'ts2411'", "'ts2412'"), Annotation: breve, breve
    Time Stamp: ("'ts2413'", "'ts2414'"), Annotation: ha ha
    Time Stamp: ("'ts2415'", "'ts2416'"), Annotation: breve pichay
    Time Stamp: ("'ts2417'", "'ts2418'"), Annotation: breve pichay nin
    Time Stamp: ("'ts2435'", "'ts2436'"), Annotation: aaaaaaaaa
